Emotion,Text,label
happy,i should be feeling eager to leap into stash of fabric and make something,0
happy,i feel absolutely safe a,0
happy,i feel so honoured and luckily for me i get to post cards,0
happy,ive had a feeling of being satisfied with the performance of my car,0
happy,i just got really crunk about a situation and now i feel like i have to write to calm down lol,0
happy,im feeling very hopeful about that and this seems like a good time for me to switch doctors too,0
happy,i have a feeling this month is going to have some damn cool things in store,0
happy,i ask you when folks park why do they feel it is smart to park with only or inches separating your car from the one in front or behind you,0
happy,i present two photos of myself side by side and in one photo i remember feeling cute that day,0
happy,i feel ive answered those questions for her and shes pretty trusting for the most part,0
happy,ive been more vocal about how i feel what i think and am convinced that i will not let anyone walk all over me or let my opinion not matter,0
happy,i plodded through this taking far too long but feeling rather virtuous,0
happy,i now feel like im finally in a position to decide whether to indulge in joyful jubilations and claim my free chocolate bar,0
happy,i have a feeling that the smell is not going to be pleasant,0
happy,i feel like i ought to be working on casual activism but that construes something that is potentially stressful so there wont be any update tomorrow,0
happy,i really feel that im the least talented person on the stage but somehow god uses my talent for his glory,0
happy,i feel if not resolved soon enough will have a damaging effect on all the hard work my girlfriend and i have put into our relationship,0
happy,i feel rich indeed,0
happy,i guess the good news is i feel calm now i think i just needed to get this off my chest,0
happy,i feel that things i learn in my course so useful right now,0
happy,i remember feeling so calmed and at ease because even though we had just a few minutes of good light i felt your confidence and determination to get the best possible shots and that made all the difference in the world to me,0
happy,i am wishful of gaining a feeling of responsibility from the planning of this event as well as commitment,0
happy,i enjoyed the feeling of belonging and the sense that i was recognised and somehow valuable,0
happy,im tired but i feel fabulous and i am so freaking proud of myself at this moment for continuing to push myself to train and to get so far out of my comfort zone,0
happy,i actually feel hopeful today,0
happy,i understand that any of my extremely positive attributes and there are some are overshadowed by my weakness and subconsciously some people are wired up to feel superior to others and thereby treat them differently,0
happy,i am especially interested in hearing your thoughts or perspective on what you read about how men and women feel respected or lived,0
happy,i feel like ive been held back a lot this summer with soccer and my mom not trusting me,0
happy,i leave the nursing home each week feeling so joyful and ready to come back again,0
happy,im going to go do my anti dance flow now and if i feel eager since ill be on the mat anyhow i might even do a few circuits of grow a spine,0
happy,i feel only love yesterday it brought tears to my eyes to hear him say that today i realize that it was why it was so special to be with them i was surrounded by love,0
happy,i have a serious question for some of you why do you feel it is ok to support a healthcare plan that tramples on anothers beliefs,0
happy,i cant explain how i truly feel but some words that encapsulate some of my me ness currently ecstatic happy bouncy relieved energised in a mood to dance wanting chocolate wanting to socialise right now smiley and about here i lose words that express but bah so emo,0
happy,i watched firefly and serenity again lately as id given up on it with mixed feelings before and it seems to be quite popular,0
happy,i feel this helps create rich texture and a touch of mystery to an outfit,0
happy,im feeling strong healthy motivated and just overall positive about everything,0
happy,i achieved a specific athletic goal in what i feel is pretty fine form,0
happy,i cannot thank you enough for always finding a way to make me feel better,0
happy,i am now feeling delighted to have a bigger definition of magic,0
happy,i get a little twitchy when i feel like someone is depending on me and i have to have a flawless job done in the end,0
happy,is only friend made yuuki feel special,0
happy,i will remember you as someone who i could feel so comfortable around,0
happy,i feel just as determined as ever if not more,0
happy,i am all about empowering women i truly feel that they are the more intelligent sex but what is enough,0
happy,im also feeling a gorgeous nail of the day coming up with a concoction of these three when ive soaked my pale bod in some fake browness so watch out for that coming up very soon,0
happy,i resent people shaming me and telling me how to feel a more productive alternative give me the facts and let me think for myself,0
happy,i was feeling pretty triumphant i had held a little conversation with the cashier and she didn t realize i was deaf,0
happy,i try to only buy fabrics that i would use in a project or that i feel are really fab,0
happy,i dont sleep more and i am still waking a am but what this does is help me get off to sleep quicker and i feel like i am going into a deeper more relaxed sleep,0
happy,i always feel quite smart when wearing this,0
happy,i feel sure a new necklace will come from this afternoon of beach combing,0
happy,i feel relaxed and comfortable,0
happy,i still feel fine but i can tell i am getting weaker,0
happy,im postponing feeling virtuous about this labor,0
happy,im feeling generous ahahahaha im so morbidly funny,0
happy,i murakami but the first that i feel captures what makes him so beloved by his fans,0
happy,i want something that is personalized where they can appreciate and at least feel that i am for real sincere in giving them,0
happy,i feel like a child who got one lick of the most delicious lollypop ever,0
happy,i feel like the thing that i call an artistic tendency in myself is really just laziness and narcissism justifying and strengthening each other,0
happy,im a huge fan of both london grammar and disclosure so in my eyes this is just a perfect collaboration and it definitely helps to make me feel creative,0
happy,i hope that one day they feel as strong and optimist as i do right now in my life,0
happy,i ate great and whats even better is that i feel terrific,0
happy,i feel a lot more confident about the path ive chosen,0
happy,i still feel innocent and small,0
happy,i feel like i should continue with the bridge lessons since continuity is going to be vital if i m to learn this game,0
happy,i feel delighted to share it,0
happy,i feel which is glamorous and my little lacy bottoms have a tiny g string underneath,0
happy,ive talked with her telling her that sometimes i feel shes not sincere,0
happy,i returned home feeling invigorated and wanting more,0
happy,i was planning to make cookies this evening but i am not feeling so good so i will do this tomorrow,0
happy,i also feel more welcomed at lush than any other job that i have had,0
happy,im wanting you to look at me that it makes people feel ok to ask questions,0
happy,i feel so honored to have been a part of this year,0
happy,i feel can be really popular in the underground if they get themselves out there and thank god for this i m looking at you toby and tunji,0
happy,i feel ecstatic relived and most of all from the bottom of my heart truely grateful to,0
happy,i feel very confident today on my front nine,0
happy,i am i feel like it s important to keep on taking a critical look at ideas like these to make sure that they stay grounded in reality,0
happy,i feel so elegant so marvelous so irresistible in this frock that i will endure the discomfort,0
happy,i have lost kg and feeling fab,0
happy,i hope that this does not deeply affend anyone but if it does than maybe you know who i feel now after years of being a faithful catholic to be told you are going to hell anyways because of what you do in the privacy of your own home,0
happy,i am suddenly feeling very energetic,0
happy,i feel like ecstatic i feel joy i feel love and particularly all the devotees have come and that mood is also eagerly moving moving and moving said andri a visitor from abroad,0
happy,i dont know i feel all mellow and normal and good,0
happy,i hope he makes some friends and feels welcomed,0
happy,i feel more satisfied with what i eat i feel full longer and i dont feel like snacking later,0
happy,i miss the way he made me feel im at a point now where ive accepted that he betrayed me and i can never go back to him,0
happy,i feel content without knowing the rest of their story,0
happy,i feel it is my solemn duty to share this divine knowledge of mine in order that others may benefit from it s truth and beauty and render their world just a tad closer to thearchitecturality that utopian perfectly set garage society to which we all strive,0
happy,i admit that in the past ive done a lot of time scoffing and feeling superior to christians,0
happy,i love doing kim kardashion make up tutorials i always feel so glamorous with all that make up on,0
happy,i feel glad that justice will be served west said,0
happy,i feel relieved because finally i can move on without a single tear shed,0
happy,i feel like im back in my element and very pleased to be surrounded by adorable tiny garments,0
happy,i feel like a tranny a lot of the time a title blake lively feels like a tranny href http www,0
happy,im feeling so invigorated and ready for whats ahead and very excited to share all that information with all of you,0
happy,i didnt feel there was anything special about it,0
happy,i feel like i have to be a perfect person because trust me i dont want to be perfect,0
happy,i remember feeling excited about that particular day because i considered myself a grown up and woop,0
happy,i feel entirely free to express the way i feel about surroundings my life and the myriad of experiences that continue to make me who i am,0
happy,i could prepare a bunch of my own dishes made in the safety and control of my home so i can at least feel safe in what ive prepared,0
happy,i was feeling strong and ready,0
happy,i feel more truthful than usual these days,0
happy,i mean every time i have a negative thought or feeling or reaction i am going to consciously replace it with a positive one,0
happy,im feeling festive tonight,0
happy,i also feel as it has helped me become an intelligent individual,0
happy,i feel so blessed just to be her mom,0
happy,i get the feeling shes amused by all of this,0
happy,i feel very complacent with my experiences here in this program even if i sometimes find the concepts we ve done to be big drags there s still no room for scrutiny,0
happy,i stopped feeling as clever as i had felt having no memory of her having done so,0
happy,i like them because i feel working on these puzzles helps him improve his fine motor skills and teaches him how to follow a set of instructions in order to make something,0
happy,i havent felt much like talking nothing bad just not been feeling very sociable in some ways,0
happy,im not feeling outgoing and am in no mood to put the game face on and smooch,0
happy,i still feel like a kid eager to blow the candle open gifts and all that good stuff,0
happy,i love the look of the black and i feel like that would be the smart choice but im kind of drawn to the rich blue or grayish blue,0
happy,i feel like its important to vote on all of the local stuff,0
happy,i was just randomly talking about it and how i found the once more with feeling cd and listened to it and was quite eager to watch the show again,0
happy,i feel virtuous for a few seconds when i reflect that i did spend something when i went to the swimming pool working towards personal fitness yes,0
happy,i cant tell you in words how much i feel honored that my photo made it into this gallery,0
happy,i was feeling so carefree and wanted to go and have some fun,0
happy,i think of or feel gratitude i think of my kind and gracious heavenly father,0
happy,i feel it s my job to give him all the tools he needs to be a successful person,0
happy,i feel divine and strong,0
happy,i hope that you feeling fine well i wanna say happy birthday and that you realize your dreams and you always be happy because you are a perfect person and you deserves the best,0
happy,i feel an inner conflict between my sense of duty and my desire to play i hadn t entertained thoughts of sex,0
happy,i feel i know myself well enough to know what i will or will not do can or can not do what can be tolerated or not,0
happy,i feel inspired to make some of the christmas presents im giving away,0
happy,i woke up feeling positive i was totally in the mood for doing this and this evening i feel the same i had a banana shake for breakfast a chocolate shake for dinner and a sunday roast for tea,0
happy,i feel that even though some bloggers are popular within one clique there are twice the amount of people who are jealous of their success but chooses to kiss their butt to fit in and triple who disrespect them for their pompous notoriety,0
happy,i no longer have summer vacation like when i was in school summer still has a feeling of relaxation and being carefree,0
happy,i feel ok lol,0
happy,i feel amused when i hear my neighbour use the word muze instead of mujhe and hey kay becomes zay kay,0
happy,i met up with some friends to watch the hockey game and headed off to a local pub called pig and duke ate some parmesan truffle wings not sure how i feel about those and some prawn lollipops delicious but terrible name,0
happy,im not sure jeremy will be feeling quite so friendly later when luka a href http blog,0
happy,i it did not feel the positive contribution of these innovations may still be worth considering the adjustment of the economic and financial structure of the whole society and improve labor productivity,0
happy,i feel his loss too chakotay reassured then silently approached her and enveloped her in a hug,0
happy,i feel my strengths are that i m very determined motivated in the workout room,0
happy,i feel as if i have had enough sleep and have much more vital energy than i have ever had before taking it,0
happy,i was fascinated by the ebb and flow of the water and stood there feeling content watching the waves,0
happy,i feel that there is a lot of me that would not be accepted if only the emotional side of me is wanted,0
happy,ive been thinking about what it is that drives me not only with fashion as pretentious as this is gonna make me sound i am studying fashion design so i do feel its kinda vital to understand what im trying to do there but in life as a whole,0
happy,i hate to say it but i felt a tinge of this same feeling last week as i watched my beloved red sox fall to the tampa bay devil rays,0
happy,i got a feel that the actors were very physically talented and skilled at presentational acting but had done little to no research into the backgrounds of their characters or that of wilder,0
happy,i feel less keen about the winston churchill quote really i feel less keen about the winston churchill quote a href http www,0
happy,i feel the divine presence merge into mine,0
happy,i feel very lucky and it is nice to be able to buy some lovely resources for the little ones i care for,0
happy,i feel christmas more special than ever,0
happy,i would just outright tell you what the girl book is about but i feel like you guys are so smart and so clever youve probably already formed some sort of idea of the themes and ideas this book is wrapped around,0
happy,i feel fabulous about it,0
happy,i get this strange feeling that even with people with whom im friendly im some sort of intellectual target which is getting rather annoying,0
happy,i feel that being faithful isnt enough in your eyes,0
happy,i am feeling so excited for many of the bloggers i follow who are anxiously bearing through a ww of the first few weeks of pregnancy,0
happy,i feel that the team at target has given me valuable experience and feedback which i will use constructively to help me both within my studies and in the future,0
happy,i feel pleased that i will resist it till i get these next four night shifts over with,0
happy,i might be afraid to leave the house to nurse in public to commit to a social engagement or to wear anything that makes me look worse than i already feel so in honor of fearless friday i invite our newbie mom readers to do something that scares them,0
happy,i expect and i feel content with that,0
happy,i wish i did more of because every time i do i come away feeling invigorated and inspired,0
happy,i want to feel inspired on the job,0
happy,i will explain here the areas i feel are vital to a successful experience and then i will pinpoint how i plan to assess those areas,0
happy,i feel was not acceptable and had this been better would of allowed me to meet the needs of some of the students in a more targeted way,0
happy,i hi tech color club holiday splendor sally hansen cha ching kiss silver glitter i was feeling a little festive tonight so i decided to,0
happy,i feel it s acceptable for me to put forth little effort in today s post,0
happy,i feel really contented just listening to the song,0
happy,i shared with a trusted friend how i am feeling towards another respected friend,0
happy,i have been taking alot of xanax lately and mixing meds together to feel mellow enough to deal with the world,0
happy,i feel that there is a clever caption in the making here but im not quite feeling well enough to provide one myself,0
happy,i might feel a bit proud if i had one on my left wrist as this is a turbillion watch made in hong kong,0
happy,i forgive myself that i have accepted and allowed myself to feel more than and superior when as i see perceive someone worshiping me for my progress instead of realising that i am defeating the whole point of process within doing so,0
happy,i never ever thought about not blogging about books mainly because i think you should blog about something you feel passionate about and for me thats books,0
happy,i feel a lot of pressure but i am determined to finish them so that i can visit my sister in may with a clear conscience,0
happy,ive worked plenty of them and have yet to find one that leaves me feeling satisfied with the way ive spent another day that i will never get back,0
happy,i feel honoured and humbled cos hes a legend and one i still look up to,0
happy,i inquire incheswhyinches are people relocating droves about what they feel is security in precious metal,0
happy,i do do what i do it always feels worthwhile as soon as i step foot in that stadium wherever it might be in the world i feel at home,0
happy,i feel much more energetic generally im sleeping better and so is my wife,0
happy,i can however tell you that it will hurt you will be humiliated and you will feel wonderful afterwards,0
happy,ive gone through stages of nervousness and sheer terror but now i am feeling relaxed and excited,0
happy,i feel joyful and not feeble,0
happy,i feel like garbage i cant think about being thankful right now it hurts too badly,0
happy,i can genuinely say from the bottom of my heart that i feel absolutely thankful,0
happy,i see how strong and bright you are and as you meet your milestones weeks early i feel assured that my gut was always right,0
happy,i feel rewarded and useful and valuable anyway,0
happy,i was feeling calm luckily was not shocked because in my mind i ve been thinking to get standby no matter what was the outcome of the result,0
happy,i am still feeling joyful at rest at peace and that nothing nothing nothing can stop me,0
happy,i do not feel like a child and yet i could see myself giving into that carefree way of lestat,0
happy,i hang out i leave feeling energized and happy,0
happy,i feel really joyful img src http s,0
happy,i was feeling energetic and strong,0
happy,i feel derp and innocent because we go there by lrt or the train it was always packed the last time i rode it was like years ago,0
happy,im feeling slightly optimistic,0
happy,i feel radiant this morning,0
happy,i think nicely sums up the feeling of talking too much about artistic pursuits,0
happy,i just need to find ways to feel pretty,0
happy,ive had a somewhat difficult time trying to find something to feel thankful for,0
happy,i am left tonight feeling so hopeful for the future of the orphan crisis in this country,0
happy,i feel i am really a cute pirate girl than the somewhat cute landlubber man that i sort of am,0
happy,i decided to try the zipline in picnic grove since we are feeling a bit of adventurous that day,0
happy,i will learn to express my feelings in a way more acceptable,0
happy,i feel people just don t know how to fish them properly and therefore are not as popular as they should be,0
happy,i was feeling for the horses cooped up and determined if we got even a little stretch of weather i was going to see that each and every horse got a chance to get outside,0
happy,im excited to get home and spend time with everyone please feel free to email call or text and let me know if youre available for dinner or coffee or anything,0
happy,i feel clearer more joyful and alive,0
happy,i was feeling adventurous,0
happy,i am known for letting things go when im not feeling good,0
happy,i use emoticons because it would be awkward writing i am feeling amused by what you are writing right now as opposed to xd,0
happy,i was feeling adventurous and took the stairs,0
happy,i wear this shirt i feel artistic you are artistic but now i look artistic yes son you do,0
happy,i am feeling confident that i will be able to get to the back door before dinner time,0
happy,i look forward to when i am feeling better and can write more often,0
happy,i was feeling as if i am in the lap of the divine mother and she is holding me in her soft and tender arms,0
happy,i feel very relaxed playing with carl clarke says,0
happy,i could feel was peace which was welcomed after a week of packing saying good bye and dealing with an overwhelming feeling of displacement,0
happy,i hate these feelings of not being complacent,0
happy,i wished i could feel more energetic and deal with less pain but it might be my best option,0
happy,i feel terrific and i m starting to put weight on,0
happy,i lose interest in reading stories when i feel like the tension has been resolved which did happen a few times and yet i kept wanting to read more,0
happy,i feel he was eager to help,0
happy,i dont expect reilly will mess them up and since we have no cats i feel pretty safe leaving them in place,0
happy,im finally feeling a little more productive,0
happy,i must have been feeling rich,0
happy,i learned in month of us manage to find another company and feel much peaceful without a boss who drunk and yell to his staffs,0
happy,i chose to go with my gut feeling i think this only amused laetshi further if i d been the easily flustered type he d have probably said something,0
happy,i feel its my job to give you perspective to at least attempt to provide context as to why seemingly intelligent folk say such unimaginable things,0
happy,i left that appointment feeling really bummed that the option of a vbac had been snatched from me but also sort of content with the fact that i had prayed for and possibly received a sign of gods will for this birth,0
happy,i am feeling a combination of smug and happy,0
happy,i was feeling even less splendid and had nothing that needed to be done all day so i decided to baby myself,0
happy,i am feeling confident to pursue multiplayer flash games next on my agenda,0
happy,i feels acceptable even desirable,0
happy,i can t do anything but feel the feelings because the issue has to get resolved to dissipate the emotion but i am powerless to make any resolution because it s not my issue,0
happy,i started to feel a lack of connection to my husband i m sure as a direct result of not spending much one on one time together,0
